location_id,topic,url
halifax,environment,https://www.gov.uk/government/publications/strategic-noise-mapping-2022/explaining-the-2022-noise-maps
halifax,environment,https://www.gov.uk/government/statistics/english-indices-of-deprivation-2025
halifax,environment,https://www.openstreetmap.org/search?query=Halifax%2C%20UK
hartlepool,crime,https://api.postcodes.io/places?q=Hartlepool
hartlepool,crime,https://api.postcodes.io/postcodes?lon=-1.212911&lat=54.685388&limit=1&radius=2000
hartlepool,crime,https://data.police.uk/api/crimes-street/all-crime?lat=54.685388&lng=-1.212911&date=2026-07
hartlepool,crime,https://data.police.uk/docs/method/crime-street/
hartlepool,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
hartlepool,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
hartlepool,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
hartlepool,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E601&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
hartlepool,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E601&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
hartlepool,market,https://los.rightmove.co.uk/typeahead?query=Hartlepool
hartlepool,transport,https://www.nationalrail.co.uk/journey-planner/
hartlepool,transport,https://www.traveline.info/
hartlepool,environment,https://www.gov.uk/government/publications/strategic-noise-mapping-2022/explaining-the-2022-noise-maps
hartlepool,environment,https://www.gov.uk/government/statistics/english-indices-of-deprivation-2025
hartlepool,environment,https://www.openstreetmap.org/search?query=Hartlepool%2C%20UK
huddersfield,crime,https://api.postcodes.io/places?q=Huddersfield
huddersfield,crime,https://api.postcodes.io/postcodes?lon=-1.782201&lat=53.644281&limit=1&radius=2000
huddersfield,crime,https://data.police.uk/api/crimes-street/all-crime?lat=53.644281&lng=-1.782201&date=2026-07
huddersfield,crime,https://data.police.uk/docs/method/crime-street/
huddersfield,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
huddersfield,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
huddersfield,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
huddersfield,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E664&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
huddersfield,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E664&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
huddersfield,market,https://los.rightmove.co.uk/typeahead?query=Huddersfield
huddersfield,transport,https://www.nationalrail.co.uk/journey-planner/
huddersfield,transport,https://www.traveline.info/
huddersfield,transport,https://www.wymetro.com/
huddersfield,environment,https://www.gov.uk/government/publications/strategic-noise-mapping-2022/explaining-the-2022-noise-maps
huddersfield,environment,https://www.gov.uk/government/statistics/english-indices-of-deprivation-2025
huddersfield,environment,https://www.openstreetmap.org/search?query=Huddersfield%2C%20UK
hull-kingston-upon-hull,crime,https://api.postcodes.io/places?q=Kingston%20upon%20Hull
hull-kingston-upon-hull,crime,https://api.postcodes.io/postcodes?lon=-0.332576&lat=53.744587&limit=1&radius=2000
hull-kingston-upon-hull,crime,https://data.police.uk/api/crimes-street/all-crime?lat=53.744587&lng=-0.332576&date=2026-07
hull-kingston-upon-hull,crime,https://data.police.uk/docs/method/crime-street/
hull-kingston-upon-hull,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
hull-kingston-upon-hull,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
hull-kingston-upon-hull,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
hull-kingston-upon-hull,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E61244&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
hull-kingston-upon-hull,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E61244&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
hull-kingston-upon-hull,market,https://los.rightmove.co.uk/typeahead?query=Kingston%20upon%20Hull
hull-kingston-upon-hull,transport,https://www.nationalrail.co.uk/journey-planner/
hull-kingston-upon-hull,transport,https://www.traveline.info/
hull-kingston-upon-hull,environment,https://www.gov.uk/government/publications/strategic-noise-mapping-2022/explaining-the-2022-noise-maps
hull-kingston-upon-hull,environment,https://www.gov.uk/government/statistics/english-indices-of-deprivation-2025
hull-kingston-upon-hull,environment,https://www.openstreetmap.org/search?query=Hull%20%28Kingston%20upon%20Hull%29%2C%20UK
ipswich,crime,https://api.postcodes.io/places?q=Ipswich
ipswich,crime,https://api.postcodes.io/postcodes?lon=1.152832&lat=52.057066&limit=1&radius=2000
ipswich,crime,https://data.police.uk/api/crimes-street/all-crime?lat=52.057066&lng=1.152832&date=2026-07
ipswich,crime,https://data.police.uk/docs/method/crime-street/
ipswich,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
ipswich,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
ipswich,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
ipswich,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E689&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
ipswich,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E689&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
ipswich,market,https://los.rightmove.co.uk/typeahead?query=Ipswich
ipswich,transport,https://www.nationalrail.co.uk/journey-planner/
ipswich,transport,https://www.traveline.info/
ipswich,environment,https://www.gov.uk/government/publications/strategic-noise-mapping-2022/explaining-the-2022-noise-maps
ipswich,environment,https://www.gov.uk/government/statistics/english-indices-of-deprivation-2025
ipswich,environment,https://www.openstreetmap.org/search?query=Ipswich%2C%20UK
kettering,crime,https://api.postcodes.io/places?q=Kettering
kettering,crime,https://api.postcodes.io/postcodes?lon=-0.728307&lat=52.399947&limit=1&radius=2000
kettering,crime,https://data.police.uk/api/crimes-street/all-crime?lat=52.399947&lng=-0.728307&date=2026-07
kettering,crime,https://data.police.uk/docs/method/crime-street/
kettering,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
kettering,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
kettering,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
kettering,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E732&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
kettering,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E732&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
kettering,market,https://los.rightmove.co.uk/typeahead?query=Kettering
kettering,transport,https://www.nationalrail.co.uk/journey-planner/
kettering,transport,https://www.traveline.info/
kettering,environment,https://www.gov.uk/government/publications/strategic-noise-mapping-2022/explaining-the-2022-noise-maps
kettering,environment,https://www.gov.uk/government/statistics/english-indices-of-deprivation-2025
kettering,environment,https://www.openstreetmap.org/search?query=Kettering%2C%20UK
lancaster,crime,https://api.postcodes.io/places?q=Lancaster
lancaster,crime,https://api.postcodes.io/postcodes?lon=-2.803161&lat=54.050069&limit=1&radius=2000
lancaster,crime,https://data.police.uk/api/crimes-street/all-crime?lat=54.050069&lng=-2.803161&date=2026-07
lancaster,crime,https://data.police.uk/docs/method/crime-street/
lancaster,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
lancaster,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
lancaster,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
lancaster,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E769&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
lancaster,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E769&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
lancaster,market,https://los.rightmove.co.uk/typeahead?query=Lancaster
lancaster,transport,https://www.nationalrail.co.uk/journey-planner/
lancaster,transport,https://www.traveline.info/
lancaster,environment,https://www.gov.uk/government/publications/strategic-noise-mapping-2022/explaining-the-2022-noise-maps
lancaster,environment,https://www.gov.uk/government/statistics/english-indices-of-deprivation-2025
lancaster,environment,https://www.openstreetmap.org/search?query=Lancaster%2C%20UK
leeds,crime,https://api.postcodes.io/places?q=Leeds
leeds,crime,https://api.postcodes.io/postcodes?lon=-1.550264&lat=53.800703&limit=1&radius=2000
leeds,crime,https://data.police.uk/api/crimes-street/all-crime?lat=53.800703&lng=-1.550264&date=2026-07
leeds,crime,https://data.police.uk/docs/method/crime-street/
leeds,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
leeds,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
leeds,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
leeds,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E787&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
leeds,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E787&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
leeds,market,https://los.rightmove.co.uk/typeahead?query=Leeds
leeds,transport,https://www.nationalrail.co.uk/journey-planner/
leeds,transport,https://www.traveline.info/
leeds,transport,https://www.wymetro.com/
leeds,environment,https://www.gov.uk/government/publications/strategic-noise-mapping-2022/explaining-the-2022-noise-maps
leeds,environment,https://www.gov.uk/government/statistics/english-indices-of-deprivation-2025
leeds,environment,https://www.openstreetmap.org/search?query=Leeds%2C%20UK
leicester,crime,https://api.postcodes.io/places?q=Leicester
leicester,crime,https://api.postcodes.io/postcodes?lon=-1.133462&lat=52.633614&limit=1&radius=2000
leicester,crime,https://data.police.uk/api/crimes-street/all-crime?lat=52.633614&lng=-1.133462&date=2026-07
leicester,crime,https://data.police.uk/docs/method/crime-street/
leicester,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
leicester,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
leicester,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
leicester,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E789&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
leicester,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E789&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
leicester,market,https://los.rightmove.co.uk/typeahead?query=Leicester
leicester,transport,https://www.nationalrail.co.uk/journey-planner/
leicester,transport,https://www.traveline.info/
leicester,environment,https://www.gov.uk/government/publications/strategic-noise-mapping-2022/explaining-the-2022-noise-maps
leicester,environment,https://www.gov.uk/government/statistics/english-indices-of-deprivation-2025
leicester,environment,https://www.openstreetmap.org/search?query=Leicester%2C%20UK
lincoln,crime,https://api.postcodes.io/places?q=Lincoln
lincoln,crime,https://api.postcodes.io/postcodes?lon=-0.538440&lat=53.234841&limit=1&radius=2000
lincoln,crime,https://data.police.uk/api/crimes-street/all-crime?lat=53.234841&lng=-0.538440&date=2026-07
lincoln,crime,https://data.police.uk/docs/method/crime-street/
lincoln,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
lincoln,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
lincoln,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
lincoln,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E804&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
lincoln,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E804&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
lincoln,market,https://los.rightmove.co.uk/typeahead?query=Lincoln
lincoln,transport,https://www.nationalrail.co.uk/journey-planner/
lincoln,transport,https://www.traveline.info/
lincoln,environment,https://www.gov.uk/government/publications/strategic-noise-mapping-2022/explaining-the-2022-noise-maps
lincoln,environment,https://www.gov.uk/government/statistics/english-indices-of-deprivation-2025
lincoln,environment,https://www.openstreetmap.org/search?query=Lincoln%2C%20UK
liverpool,crime,https://api.postcodes.io/places?q=Liverpool
liverpool,crime,https://api.postcodes.io/postcodes?lon=-2.978495&lat=53.409350&limit=1&radius=2000
liverpool,crime,https://data.police.uk/api/crimes-street/all-crime?lat=53.409350&lng=-2.978495&date=2026-07
liverpool,crime,https://data.police.uk/docs/method/crime-street/
liverpool,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
liverpool,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
liverpool,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
liverpool,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E813&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
liverpool,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E813&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
liverpool,market,https://los.rightmove.co.uk/typeahead?query=Liverpool
liverpool,transport,https://www.nationalrail.co.uk/journey-planner/
liverpool,transport,https://www.traveline.info/
liverpool,transport,https://www.merseytravel.gov.uk/
liverpool,environment,https://www.gov.uk/government/publications/strategic-noise-mapping-2022/explaining-the-2022-noise-maps
liverpool,environment,https://www.gov.uk/government/statistics/english-indices-of-deprivation-2025
liverpool,environment,https://www.openstreetmap.org/search?query=Liverpool%2C%20UK
loughborough,crime,https://api.postcodes.io/places?q=Loughborough
loughborough,crime,https://api.postcodes.io/postcodes?lon=-1.206164&lat=52.772100&limit=1&radius=2000
loughborough,crime,https://data.police.uk/api/crimes-street/all-crime?lat=52.772100&lng=-1.206164&date=2026-07
loughborough,crime,https://data.police.uk/docs/method/crime-street/
loughborough,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
loughborough,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
loughborough,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
loughborough,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E871&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
loughborough,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E871&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
loughborough,market,https://los.rightmove.co.uk/typeahead?query=Loughborough
loughborough,transport,https://www.nationalrail.co.uk/journey-planner/
loughborough,transport,https://www.traveline.info/
loughborough,environment,https://www.gov.uk/government/publications/strategic-noise-mapping-2022/explaining-the-2022-noise-maps
loughborough,environment,https://www.gov.uk/government/statistics/english-indices-of-deprivation-2025
loughborough,environment,https://www.openstreetmap.org/search?query=Loughborough%2C%20UK
manchester,crime,https://api.postcodes.io/places?q=Manchester
manchester,crime,https://api.postcodes.io/postcodes?lon=-2.245278&lat=53.478940&limit=1&radius=2000
manchester,crime,https://data.police.uk/api/crimes-street/all-crime?lat=53.478940&lng=-2.245278&date=2026-07
manchester,crime,https://data.police.uk/docs/method/crime-street/
manchester,crime,https://data.police.uk/changelog/
manchester,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
manchester,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
manchester,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
manchester,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E904&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
manchester,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E904&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
manchester,market,https://los.rightmove.co.uk/typeahead?query=Manchester
manchester,transport,https://www.nationalrail.co.uk/journey-planner/
manchester,transport,https://www.traveline.info/
manchester,transport,https://tfgm.com/
manchester,environment,https://www.gov.uk/government/publications/strategic-noise-mapping-2022/explaining-the-2022-noise-maps
manchester,environment,https://www.gov.uk/government/statistics/english-indices-of-deprivation-2025
manchester,environment,https://www.openstreetmap.org/search?query=Manchester%2C%20UK
merthyr-tydfil,crime,https://api.postcodes.io/places?q=Merthyr%20Tydfil
merthyr-tydfil,crime,https://api.postcodes.io/postcodes?lon=-3.378347&lat=51.745911&limit=1&radius=2000
merthyr-tydfil,crime,https://data.police.uk/api/crimes-street/all-crime?lat=51.745911&lng=-3.378347&date=2026-07
merthyr-tydfil,crime,https://data.police.uk/docs/method/crime-street/
merthyr-tydfil,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
merthyr-tydfil,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
merthyr-tydfil,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
merthyr-tydfil,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E931&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
merthyr-tydfil,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E931&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
merthyr-tydfil,market,https://los.rightmove.co.uk/typeahead?query=Merthyr%20Tydfil
merthyr-tydfil,transport,https://www.nationalrail.co.uk/journey-planner/
merthyr-tydfil,transport,https://www.traveline.info/
merthyr-tydfil,transport,https://tfw.wales/
merthyr-tydfil,environment,https://datamap.gov.wales/layergroups/geonode%3AEnvironmental_Noise_Mapping_2022
merthyr-tydfil,environment,https://stats.gov.wales/en-GB/c67b9e08-dacc-439a-a244-2fce79b11400
merthyr-tydfil,environment,https://www.openstreetmap.org/search?query=Merthyr%20Tydfil%2C%20UK
middlesbrough,crime,https://api.postcodes.io/places?q=Middlesbrough
middlesbrough,crime,https://api.postcodes.io/postcodes?lon=-1.236825&lat=54.576431&limit=1&radius=2000
middlesbrough,crime,https://data.police.uk/api/crimes-street/all-crime?lat=54.576431&lng=-1.236825&date=2026-07
middlesbrough,crime,https://data.police.uk/docs/method/crime-street/
middlesbrough,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
middlesbrough,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
middlesbrough,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
middlesbrough,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E933&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
middlesbrough,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E933&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
middlesbrough,market,https://los.rightmove.co.uk/typeahead?query=Middlesbrough
middlesbrough,transport,https://www.nationalrail.co.uk/journey-planner/
middlesbrough,transport,https://www.traveline.info/
middlesbrough,environment,https://www.gov.uk/government/publications/strategic-noise-mapping-2022/explaining-the-2022-noise-maps
middlesbrough,environment,https://www.gov.uk/government/statistics/english-indices-of-deprivation-2025
middlesbrough,environment,https://www.openstreetmap.org/search?query=Middlesbrough%2C%20UK
neath,crime,https://api.postcodes.io/places?q=Neath
neath,crime,https://api.postcodes.io/postcodes?lon=-3.803389&lat=51.664226&limit=1&radius=2000
neath,crime,https://data.police.uk/api/crimes-street/all-crime?lat=51.664226&lng=-3.803389&date=2026-07
neath,crime,https://data.police.uk/docs/method/crime-street/
neath,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
neath,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
neath,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
neath,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E968&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
neath,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E968&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
neath,market,https://los.rightmove.co.uk/typeahead?query=Neath
neath,transport,https://www.nationalrail.co.uk/journey-planner/
neath,transport,https://www.traveline.info/
neath,transport,https://tfw.wales/
neath,environment,https://datamap.gov.wales/layergroups/geonode%3AEnvironmental_Noise_Mapping_2022
neath,environment,https://stats.gov.wales/en-GB/c67b9e08-dacc-439a-a244-2fce79b11400
neath,environment,https://www.openstreetmap.org/search?query=Neath%2C%20UK
newcastle-upon-tyne,crime,https://api.postcodes.io/places?q=Newcastle%20upon%20Tyne
newcastle-upon-tyne,crime,https://api.postcodes.io/postcodes?lon=-1.610189&lat=54.978011&limit=1&radius=2000
newcastle-upon-tyne,crime,https://data.police.uk/api/crimes-street/all-crime?lat=54.978011&lng=-1.610189&date=2026-07
newcastle-upon-tyne,crime,https://data.police.uk/docs/method/crime-street/
newcastle-upon-tyne,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
newcastle-upon-tyne,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
newcastle-upon-tyne,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
newcastle-upon-tyne,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E984&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
newcastle-upon-tyne,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E984&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
newcastle-upon-tyne,market,https://los.rightmove.co.uk/typeahead?query=Newcastle%20upon%20Tyne
newcastle-upon-tyne,transport,https://www.nationalrail.co.uk/journey-planner/
newcastle-upon-tyne,transport,https://www.traveline.info/
newcastle-upon-tyne,transport,https://www.nexus.org.uk/
newcastle-upon-tyne,environment,https://www.gov.uk/government/publications/strategic-noise-mapping-2022/explaining-the-2022-noise-maps
newcastle-upon-tyne,environment,https://www.gov.uk/government/statistics/english-indices-of-deprivation-2025
newcastle-upon-tyne,environment,https://www.openstreetmap.org/search?query=Newcastle%20upon%20Tyne%2C%20UK
newport,crime,https://api.postcodes.io/places?q=Casnewydd
newport,crime,https://api.postcodes.io/postcodes?lon=-2.996742&lat=51.587902&limit=1&radius=2000
newport,crime,https://data.police.uk/api/crimes-street/all-crime?lat=51.587902&lng=-2.996742&date=2026-07
newport,crime,https://data.police.uk/docs/method/crime-street/
newport,buy,https://www.gov.uk/government/statistical-data-sets/price-paid-data-downloads
newport,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/datasets/priceindexofprivaterentsukmonthlypricestatistics
newport,rent,https://www.ons.gov.uk/economy/inflationandpriceindices/bulletins/privaterentandhousepricesuk/august2026
newport,market,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=REGION%5E991&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=false&mustHave=&dontShow=retirement%2CsharedOwnership&furnishTypes=&keywords=
newport,market,https://www.rightmove.co.uk/property-to-rent/find.html?locationIdentifier=REGION%5E991&minBedrooms=1&maxBedrooms=1&propertyTypes=flat&includeSSTC=true&mustHave=&dontShow=houseShare%2Cretirement&furnishTypes=&keywords=
newport,market,https://los.rightmove.co.uk/typeahead?query=Newport
newport,transport,https://www.nationalrail.co.uk/journey-planner/
newport,transport,https://www.traveline.info/
newport,transport,https://tfw.wales/
newport,environment,https://datamap.gov.wales/layergroups/geonode%3AEnvironmental_Noise_Mapping_2022
newport,environment,https://stats.gov.wales/en-GB/c67b9e08-dacc-439a-a244-2fce79b11400
newport,environment,https://www.openstreetmap.org/search?query=Newport%2C%20UK
northampton,crime,https://api.postcodes.io/places?q=Northampton
northampton,crime,https://api.postcodes.io/postcodes?lon=-0.895046&lat=52.237858&limit=1&radius=2000
